Line_ID,Invoice_ID,Sale_Date,Sale_Time,Year,Month_Number,Month_Name,Day_of_Week,Is_Weekend,Store_ID,Store_Name,City,Sales_Channel,Customer_Type,Customer_ID,Cashier_ID,SKU,Category,Subcategory,Brand,Product_Name,Pack_Size,Quantity,Unit_Price_LKR,Gross_Sales_LKR,Discount_Pct,Discount_Amount_LKR,Net_Sales_LKR,Unit_Cost_LKR,Cost_of_Goods_LKR,Gross_Profit_LKR,Payment_Method,Promotion
LIN-0021293,INV-2025-006531,11/10/2025,13:02:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,HOU001,Household,Laundry,Sunlight,Laundry Soap,120 g,1,160,160,0,0,160,111.37,111.37,48.63,Cash,None
LIN-0021294,INV-2025-006531,11/10/2025,13:02:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,DAI007,Dairy & Eggs,Butter,Anchor,Salted Butter,227 g,4,1095,4380,0,0,4380,897.01,3588.04,791.96,Cash,None
LIN-0021295,INV-2025-006531,11/10/2025,13:02:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,PER004,Personal Care,Toothpaste,Signal,Strong Teeth Toothpaste,120 g,2,400,800,0.1,80,720,288.33,576.66,143.34,Cash,Weekend Deal
LIN-0021296,INV-2025-006532,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,1,545,545,0,0,545,471.69,471.69,73.31,LankaQR,None
LIN-0021297,INV-2025-006532,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,DAI005,Dairy & Eggs,Yoghurt,Highland,Set Yoghurt,80 g,1,95,95,0,0,95,65.3,65.3,29.7,LankaQR,None
LIN-0021298,INV-2025-006532,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,CHI002,Chilled & Frozen,Chicken,Crysbro,Chicken Breast,500 g,1,915,915,0,0,915,798.58,798.58,116.42,LankaQR,None
LIN-0021299,INV-2025-006532,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,1,300,300,0,0,300,261.17,261.17,38.83,LankaQR,None
LIN-0021300,INV-2025-006533,11/10/2025,20:18:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,HOU007,Household,Paper Goods,Softlogic,Kitchen Towels,2 rolls,1,530,530,0,0,530,376.16,376.16,153.84,Cash,None
LIN-0021301,INV-2025-006533,11/10/2025,20:18:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO017,Grocery Staples,Breakfast,Samaposha,Cereal Mix,200 g,1,325,325,0,0,325,240.61,240.61,84.39,Cash,None
LIN-0021302,INV-2025-006534,11/10/2025,19:48:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Loyalty Member,CUS-2117,ONLINE,DAI006,Dairy & Eggs,Yoghurt,Kotmale,Vanilla Yoghurt,80 g,1,105,105,0,0,105,72,72,33,Debit/Credit Card,None
LIN-0021303,INV-2025-006535,11/10/2025,14:11:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO007,Grocery Staples,Oil,Fortune,Vegetable Oil,1 L,1,905,905,0,0,905,797.78,797.78,107.22,Debit/Credit Card,None
LIN-0021304,INV-2025-006535,11/10/2025,14:11:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,BAB001,Baby Care,Diapers,Pampers,Baby Dry - Medium,10 pack,1,1470,1470,0.05,73.5,1396.5,1189.89,1189.89,206.61,Debit/Credit Card,Weekend Deal
LIN-0021305,INV-2025-006535,11/10/2025,14:11:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,1,530,530,0,0,530,456.69,456.69,73.31,Debit/Credit Card,None
LIN-0021306,INV-2025-006535,11/10/2025,14:11:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,1,310,310,0,0,310,268.13,268.13,41.87,Debit/Credit Card,None
LIN-0021307,INV-2025-006535,11/10/2025,14:11:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,BAK001,Bakery,Bread,Prima,Sandwich Bread,450 g,1,220,220,0,0,220,150.19,150.19,69.81,Debit/Credit Card,None
LIN-0021308,INV-2025-006536,11/10/2025,16:33:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,BAB002,Baby Care,Baby Food,Cerelac,Rice & Milk Cereal,250 g,3,1140,3420,0,0,3420,936.47,2809.41,610.59,Gift Voucher,None
LIN-0021309,INV-2025-006536,11/10/2025,16:33:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO017,Grocery Staples,Breakfast,Samaposha,Cereal Mix,200 g,2,325,650,0,0,650,241.18,482.36,167.64,Gift Voucher,None
LIN-0021310,INV-2025-006537,11/10/2025,8:47:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,2,305,610,0,0,610,262.37,524.74,85.26,Debit/Credit Card,None
LIN-0021311,INV-2025-006537,11/10/2025,8:47:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,BAB002,Baby Care,Baby Food,Cerelac,Rice & Milk Cereal,250 g,1,1125,1125,0,0,1125,917.66,917.66,207.34,Debit/Credit Card,None
LIN-0021312,INV-2025-006537,11/10/2025,8:47:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER006,Personal Care,Sanitary Care,Fems,Sanitary Napkins,10 pack,1,480,480,0,0,480,350.99,350.99,129.01,Debit/Credit Card,None
LIN-0021313,INV-2025-006537,11/10/2025,8:47:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER003,Personal Care,Shampoo,Dove,Daily Shine Shampoo,180 ml,1,910,910,0,0,910,703.3,703.3,206.7,Debit/Credit Card,None
LIN-0021314,INV-2025-006538,11/10/2025,15:05:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO015,Grocery Staples,Spices,Wijaya,Chilli Powder,100 g,1,270,270,0,0,270,196.82,196.82,73.18,Gift Voucher,None
LIN-0021315,INV-2025-006538,11/10/2025,15:05:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,RIC002,Rice & Grains,Rice,Araliya,Samba Rice,5 kg,1,1720,1720,0,0,1720,1485.6,1485.6,234.4,Gift Voucher,None
LIN-0021316,INV-2025-006539,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1588,CSH-05,BAK001,Bakery,Bread,Prima,Sandwich Bread,450 g,1,215,215,0,0,215,148.4,148.4,66.6,LankaQR,None
LIN-0021317,INV-2025-006539,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1588,CSH-05,GRO001,Grocery Staples,Flour,Prima,Wheat Flour,1 kg,1,295,295,0,0,295,248.55,248.55,46.45,LankaQR,None
LIN-0021318,INV-2025-006539,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1588,CSH-05,BEV006,Beverages,Soft Drinks,Elephant House,Cream Soda,1.5 L,1,410,410,0.05,20.5,389.5,306.49,306.49,83.01,LankaQR,Weekend Deal
LIN-0021319,INV-2025-006539,11/10/2025,18:59:00,2025,10,October,Saturday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1588,CSH-05,GRO008,Grocery Staples,Oil,Marina,Coconut Oil,1 L,1,1155,1155,0.05,57.75,1097.25,981.28,981.28,115.97,LankaQR,Loyalty Discount
LIN-0021320,INV-2025-006540,12/10/2025,16:02:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,GRO003,Grocery Staples,Sugar,Generic,White Sugar,1 kg,1,320,320,0,0,320,279.86,279.86,40.14,Debit/Credit Card,None
LIN-0021321,INV-2025-006540,12/10/2025,16:02:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER001,Personal Care,Soap,Lifebuoy,Total Soap,100 g,1,195,195,0,0,195,137.65,137.65,57.35,Debit/Credit Card,None
LIN-0021322,INV-2025-006541,12/10/2025,20:59:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,CHI001,Chilled & Frozen,Chicken,Bairaha,Whole Chicken,1 kg,1,1415,1415,0,0,1415,1256.34,1256.34,158.66,LankaQR,None
LIN-0021323,INV-2025-006541,12/10/2025,20:59:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-01,PER001,Personal Care,Soap,Lifebuoy,Total Soap,100 g,1,195,195,0,0,195,136.94,136.94,58.06,LankaQR,None
LIN-0021324,INV-2025-006542,12/10/2025,13:41:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,SNK002,Snacks & Confectionery,Biscuits,Maliban,Cream Crackers,500 g,1,650,650,0,0,650,493.07,493.07,156.93,Cash,None
LIN-0021325,INV-2025-006542,12/10/2025,13:41:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO015,Grocery Staples,Spices,Wijaya,Chilli Powder,100 g,1,270,270,0,0,270,195.09,195.09,74.91,Cash,None
LIN-0021326,INV-2025-006542,12/10/2025,13:41:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO001,Grocery Staples,Flour,Prima,Wheat Flour,1 kg,1,295,295,0,0,295,245.41,245.41,49.59,Cash,None
LIN-0021327,INV-2025-006542,12/10/2025,13:41:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-02,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,135,135,0,0,135,96.31,96.31,38.69,Cash,None
LIN-0021328,INV-2025-006543,12/10/2025,12:52:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,2,540,1080,0,0,1080,471.52,943.04,136.96,Cash,None
LIN-0021329,INV-2025-006544,12/10/2025,9:10:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,125,125,0,0,125,88.84,88.84,36.16,Debit/Credit Card,None
LIN-0021330,INV-2025-006544,12/10/2025,9:10:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,BAK003,Bakery,Cakes,Local Bakery,Butter Cake,400 g,1,715,715,0,0,715,472.08,472.08,242.92,Debit/Credit Card,None
LIN-0021331,INV-2025-006545,12/10/2025,19:37:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1657,CSH-02,BEV006,Beverages,Soft Drinks,Elephant House,Cream Soda,1.5 L,1,410,410,0,0,410,300.89,300.89,109.11,Debit/Credit Card,None
LIN-0021332,INV-2025-006546,12/10/2025,17:42:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1587,CSH-01,RIC002,Rice & Grains,Rice,Araliya,Samba Rice,5 kg,1,1725,1725,0,0,1725,1497.11,1497.11,227.89,LankaQR,None
LIN-0021333,INV-2025-006546,12/10/2025,17:42:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1587,CSH-01,DAI006,Dairy & Eggs,Yoghurt,Kotmale,Vanilla Yoghurt,80 g,3,105,315,0,0,315,71.9,215.7,99.3,LankaQR,None
LIN-0021334,INV-2025-006547,12/10/2025,10:37:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,1,120,120,0.05,6,114,85.52,85.52,28.48,Debit/Credit Card,Weekend Deal
LIN-0021335,INV-2025-006547,12/10/2025,10:37:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,135,135,0,0,135,96.75,96.75,38.25,Debit/Credit Card,None
LIN-0021336,INV-2025-006548,12/10/2025,15:11:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0150,CSH-01,GRO008,Grocery Staples,Oil,Marina,Coconut Oil,1 L,1,1170,1170,0,0,1170,1013.14,1013.14,156.86,Debit/Credit Card,None
LIN-0021337,INV-2025-006548,12/10/2025,15:11:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0150,CSH-01,PRO005,Fresh Produce,Fruit,Local Produce,Bananas - Ambul,1 kg,1,375,375,0,0,375,281.25,281.25,93.75,Debit/Credit Card,None
LIN-0021338,INV-2025-006548,12/10/2025,15:11:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0150,CSH-01,GRO002,Grocery Staples,Flour,Harischandra,Kurakkan Flour,400 g,1,425,425,0,0,425,334.84,334.84,90.16,Debit/Credit Card,None
LIN-0021339,INV-2025-006549,12/10/2025,8:48:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1435,CSH-03,GRO005,Grocery Staples,Pulses,Generic,Red Dhal,1 kg,3,530,1590,0,0,1590,461.73,1385.19,204.81,Mobile Wallet,None
LIN-0021340,INV-2025-006550,12/10/2025,9:26:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1581,CSH-03,PRO002,Fresh Produce,Vegetables,Local Produce,Potatoes,1 kg,1,410,410,0.1,41,369,330.24,330.24,38.76,Debit/Credit Card,Weekend Deal
LIN-0021341,INV-2025-006550,12/10/2025,9:26:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1581,CSH-03,BEV006,Beverages,Soft Drinks,Elephant House,Cream Soda,1.5 L,1,410,410,0,0,410,302.2,302.2,107.8,Debit/Credit Card,None
LIN-0021342,INV-2025-006550,12/10/2025,9:26:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-1581,CSH-03,RIC001,Rice & Grains,Rice,Araliya,Nadu Rice,5 kg,1,1495,1495,0,0,1495,1300.95,1300.95,194.05,Debit/Credit Card,None
LIN-0021343,INV-2025-006551,12/10/2025,16:47:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,CHI003,Chilled & Frozen,Processed Meat,Keells Krest,Chicken Sausages,500 g,1,1020,1020,0,0,1020,816.1,816.1,203.9,Cash,None
LIN-0021344,INV-2025-006551,12/10/2025,16:47:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,PRO002,Fresh Produce,Vegetables,Local Produce,Potatoes,1 kg,1,400,400,0,0,400,327.16,327.16,72.84,Cash,None
LIN-0021345,INV-2025-006551,12/10/2025,16:47:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO007,Grocery Staples,Oil,Fortune,Vegetable Oil,1 L,2,920,1840,0,0,1840,788.43,1576.86,263.14,Cash,None
LIN-0021346,INV-2025-006551,12/10/2025,16:47:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO010,Grocery Staples,Noodles,Prima,Instant Noodles Chicken,74 g,2,120,240,0,0,240,87.13,174.26,65.74,Cash,None
LIN-0021347,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,DAI008,Dairy & Eggs,Cheese,Kotmale,Processed Cheese Slices,200 g,1,1030,1030,0.05,51.5,978.5,818.41,818.41,160.09,Cash,Weekend Deal
LIN-0021348,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,PER008,Personal Care,Skin Care,Vaseline,Petroleum Jelly,100 ml,1,550,550,0,0,550,394.02,394.02,155.98,Cash,None
LIN-0021349,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,GRO001,Grocery Staples,Flour,Prima,Wheat Flour,1 kg,1,295,295,0.1,29.5,265.5,249.89,249.89,15.61,Cash,Weekend Deal
LIN-0021350,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,BEV008,Beverages,Bottled Water,Aquafresh,Drinking Water,1.5 L,1,155,155,0.05,7.75,147.25,93.79,93.79,53.46,Cash,Loyalty Discount
LIN-0021351,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,RIC002,Rice & Grains,Rice,Araliya,Samba Rice,5 kg,1,1715,1715,0,0,1715,1507.81,1507.81,207.19,Cash,None
LIN-0021352,INV-2025-006552,12/10/2025,16:35:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-0064,CSH-03,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,1,150,150,0.05,7.5,142.5,111.31,111.31,31.19,Cash,Loyalty Discount
LIN-0021353,INV-2025-006553,12/10/2025,17:13:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO009,Grocery Staples,Noodles,Prima KottuMee,Hot & Spicy Noodles,80 g,1,135,135,0,0,135,96.57,96.57,38.43,Debit/Credit Card,None
LIN-0021354,INV-2025-006553,12/10/2025,17:13:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BAK003,Bakery,Cakes,Local Bakery,Butter Cake,400 g,1,690,690,0,0,690,458.7,458.7,231.3,Debit/Credit Card,None
LIN-0021355,INV-2025-006554,12/10/2025,11:20:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO004,Grocery Staples,Salt,Raigam,Crystal Salt,1 kg,1,150,150,0,0,150,111.65,111.65,38.35,Debit/Credit Card,None
LIN-0021356,INV-2025-006554,12/10/2025,11:20:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,1,195,195,0,0,195,130.6,130.6,64.4,Debit/Credit Card,None
LIN-0021357,INV-2025-006554,12/10/2025,11:20:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,HOU003,Household,Dishwashing,Vim,Dishwash Bar,200 g,1,215,215,0,0,215,146.09,146.09,68.91,Debit/Credit Card,None
LIN-0021358,INV-2025-006555,12/10/2025,15:15:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC005,Rice & Grains,Rice,Nipuna,Nadu Rice,1 kg,1,310,310,0,0,310,266.5,266.5,43.5,LankaQR,None
LIN-0021359,INV-2025-006555,12/10/2025,15:15:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,1,435,435,0,0,435,327.77,327.77,107.23,LankaQR,None
LIN-0021360,INV-2025-006555,12/10/2025,15:15:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,BAK001,Bakery,Bread,Prima,Sandwich Bread,450 g,4,215,860,0.05,43,817,148.66,594.64,222.36,LankaQR,Weekend Deal
LIN-0021361,INV-2025-006556,12/10/2025,18:15:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-03,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,2,620,1240,0,0,1240,498.92,997.84,242.16,Cash,None
LIN-0021362,INV-2025-006557,12/10/2025,18:45:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,BEV004,Beverages,Soft Drinks,Coca-Cola,Original Taste,1.5 L,1,435,435,0,0,435,324.89,324.89,110.11,LankaQR,None
LIN-0021363,INV-2025-006557,12/10/2025,18:45:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,WhatsApp Order,Walk-in,GUEST,ONLINE,DAI004,Dairy & Eggs,Fresh Milk,Kotmale,UHT Full Cream Milk,1 L,1,620,620,0,0,620,502.27,502.27,117.73,LankaQR,None
LIN-0021364,INV-2025-006558,12/10/2025,10:42:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,GRO002,Grocery Staples,Flour,Harischandra,Kurakkan Flour,400 g,2,425,850,0,0,850,335.63,671.26,178.74,Mobile Wallet,None
LIN-0021365,INV-2025-006558,12/10/2025,10:42:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-05,RIC003,Rice & Grains,Rice,Nipuna,Keeri Samba Rice,5 kg,1,2245,2245,0,0,2245,1980.61,1980.61,264.39,Mobile Wallet,None
LIN-0021366,INV-2025-006559,12/10/2025,19:03:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2198,CSH-04,BAK002,Bakery,Bread,Local Bakery,Roast Bread,400 g,2,195,390,0,0,390,128.65,257.3,132.7,Debit/Credit Card,None
LIN-0021367,INV-2025-006559,12/10/2025,19:03:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2198,CSH-04,PRO004,Fresh Produce,Vegetables,Local Produce,Carrots,500 g,1,345,345,0,0,345,265.64,265.64,79.36,Debit/Credit Card,None
LIN-0021368,INV-2025-006559,12/10/2025,19:03:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2198,CSH-04,SNK001,Snacks & Confectionery,Biscuits,Munchee,Tikiri Marie,360 g,2,445,890,0,0,890,323.77,647.54,242.46,Debit/Credit Card,None
LIN-0021369,INV-2025-006559,12/10/2025,19:03:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Loyalty Member,CUS-2198,CSH-04,PER006,Personal Care,Sanitary Care,Fems,Sanitary Napkins,10 pack,1,485,485,0,0,485,357.19,357.19,127.81,Debit/Credit Card,None
LIN-0021370,INV-2025-006560,12/10/2025,21:19:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,HOU001,Household,Laundry,Sunlight,Laundry Soap,120 g,1,160,160,0,0,160,111.65,111.65,48.35,Cash,None
LIN-0021371,INV-2025-006560,12/10/2025,21:19:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,PER005,Personal Care,Oral Care,Closeup,Toothpaste Red Hot,120 g,1,430,430,0,0,430,309.12,309.12,120.88,Cash,None
LIN-0021372,INV-2025-006560,12/10/2025,21:19:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,SNK002,Snacks & Confectionery,Biscuits,Maliban,Cream Crackers,500 g,1,635,635,0,0,635,485.38,485.38,149.62,Cash,None
LIN-0021373,INV-2025-006560,12/10/2025,21:19:00,2025,10,October,Sunday,Yes,STR-001,LankaMart - Colombo Suburban Store,Maharagama,In-store,Walk-in,GUEST,CSH-04,HOU002,Household,Laundry,Surf Excel,Washing Powder,1 kg,1,1235,1235,0.05,61.75,1173.25,969.47,969.47,203.78,Cash,Weekend Deal
